status_id,status_message,status_published
457376154351363_689026554519654,"Good morning,

I have a Flexecash card (EasySaver) through my rewards site at work and it states that I can use this in any M&S stores (excluding those in airport etc) but can you confirm whether or not I am able to purchase Travellers Cheques or US Dollars using my Flexecash card as part payment?

Thanks
Adam",2014-08-11 03:29:58
457376154351363_688598024562507,Only received 6 hot drink vouchers to last to the end of Nov...is this just a blip? As it is one of the main reasons I belong to the Premium Club,2014-08-10 09:55:53
457376154351363_686910758064567,"“Holidaying in Phuket? Don't miss the day trip to James Bond Island, with its floating village and bat caves! Amazing scenery and a little less commercial than the Phi Phi Islands”. 
Katy McGreal, Digital Content Manager.

Find out where your nearest M&S Bank or Bureau de Change is: bit.ly/1A0crhc.",2014-08-10 06:00:00
457376154351363_688175847938058,"Want a holiday tailored just for you? Give our Facebook app a spin to find an inspirational recommendation – you could even win £2,000 travel money to spend on your perfect break: http://on.fb.me/1rYpEn4. 
See full prize draw T&Cs here: http://on.fb.me/1l9Rg2H.",2014-08-09 13:30:01
457376154351363_687818081307168,"Thank you for your continued support in sponsoring Chester Pride, we are hoping our event on Saturday 4 October will be a fun loving event for all!  Hope to see lots of your staff there too :-)",2014-08-09 02:33:52
457376154351363_687478451341131,"Cross a continent in Gilded Age luxury aboard the Orient Express, or head off the beaten track through the sandstone heart of Australia on The Ghan railway. Which incredible travel experience would you choose? Find out about this and other suggestions for iconic holiday swaps in our new article: http://bit.ly/XI87ED",2014-08-08 10:30:00
457376154351363_687285081360468,"So excited to be sponsored by this fabulous organisation, thank you for your support!",2014-08-08 02:22:42
457376154351363_686944434727866,"Gearing up for that iconic trip? Wherever your adventures lead you, make sure you're covered. Find out more about M&S Bank Travel Insurance: http://bit.ly/V47fIq. 
Underwritten by AXA Insurance UK Plc.",2014-08-07 12:30:00
457376154351363_686779391411037,"Blessed by iconic cherry blossoms, a stunning skyline and culture like no other, this amazing metropolis combines tradition and technology for a unique experience. Can you identify the city?",2014-08-07 06:05:00
457376154351363_686375591451417,"It’s a wide world out there – do you know where your next holiday will take you? Try our new Facebook app for inspiration: http://on.fb.me/1rYpEn4 Just answer three quick questions to find your perfect break… you could even win £2,000 to spend on your travels. 

See full prize draw T&Cs here: on.fb.me/1l9Rg2H",2014-08-06 15:30:01
457376154351363_686365501452426,"Would just love a few days away to feel better, maybe this time I might just be lucky",2014-08-06 15:04:08
457376154351363_686326298123013,"Ready for the Big Apple buzz? Get into the city that never sleeps – with our video guide, watch it here > http://bit.ly/1khfkWj",2014-08-06 13:15:00
457376154351363_686233711465605,"This busy island state is a wealthy, hi-tech trading hub – with one of the world’s great skylines. But can you guess it from our image?",2014-08-06 09:30:00
457376154351363_686205444801765,Always entering gmtv completions with no luck but maybe have better luck with M&S,2014-08-06 08:19:55
457376154351363_686027318152911,"""If you're heading to the West Coast of America this summer, take a drive from San Francisco Bay to Beverly Hills and stop to experience some of the real America on the way. My favourite spot is Morro Bay - a quiet little fishing port with some lovely shops, where you can also go whale watching."" Andy Davies, Senior Collections Adviser at M&S Bank.

Find out where your nearest M&S Bank or Bureau de Change is: bit.ly/1A0crhc",2014-08-06 05:00:01
457376154351363_685544338201209,"Has a chance travel encounter ever changed your life? Meet Sally, whose adventures led her to discover the tango and a new life (and love) in Buenos Aires: http://bit.ly/1tRX6ha",2014-08-05 11:00:32
457376154351363_685521664870143,"I just love holidays, the far east would be great as I have never been.It would be amazing if I won, as I never win anything that I enter.",2014-08-05 10:01:42
457376154351363_685479828207660,"Love a holiday ,my husband not too good at the moment",2014-08-05 08:24:11
457376154351363_685445258211117,Lovely lolly to spend on hols,2014-08-05 06:50:03
457376154351363_685389878216655,Its the best place to get your holiday money,2014-08-05 03:37:56
457376154351363_685386611550315,Now here's an offer I couldn't refuse...,2014-08-05 03:19:30
457376154351363_685385978217045,For those people of advancing years who prefer shorter flying times there are still places in Spain & Portugal that provide a degree of tranquility & slower pace of life you have to look (out of the mani ho;iday period of course),2014-08-05 03:16:56
457376154351363_685368721552104,The chance to spend time with the whole family would be amazing ! Fingers crossed!,2014-08-05 02:05:07
457376154351363_685288578226785,"It is not often that a dream holiday will disappear but one day mine will be gone forever. I am  a pensioner and  MY dream holiday -scuba diving on a liveaboard  on the exotic isles of the Maldives. Endless blue waters; fish of all colours of the rainbow ; corals of all shapes an sizes and of course the many graceful turtles. Yes , a beautiful dream , my dream holiday.",2014-08-04 21:07:31
457376154351363_685191291569847,Great rates 👍,2014-08-04 16:04:43
457376154351363_685178911571085,"LOLLY FOR LOLLY
HOW VERY JOLLY !!!!!",2014-08-04 15:30:20
457376154351363_685162141572762,Great bank,2014-08-04 14:42:26
457376154351363_685151491573827,"The most populated Spanish-speaking country in the world, this nation had a rich history centuries before European contact – with advanced civilisations building intricate cities. Which modern country are we in?",2014-08-04 14:15:00
457376154351363_685124948243148,"This is A Great  Bank Great Staff, And New Look looks after You",2014-08-04 13:17:08
457376154351363_685107234911586,Ordered my travel money from M &. S simple quick easy ......well done M & S,2014-08-04 12:42:17
457376154351363_684896521599324,"We've explored Britain and Europe; now come all the way around the world with M&S Bank as we look at far-flung destinations! We'll have some top travel advice from experts, along with inspiration and games – don't forget to enter our competition, too...",2014-08-04 04:00:00
457376154351363_684681388287504,Hello today was last day to email you my NCD but I am on holiday and by mistake I've send you wrong one. What to do please?,2014-08-03 17:22:55
457376154351363_684614874960822,An imposing palace high on a hill above the blue Danube dominates this classic capital. Can you work out what city we’re in?,2014-08-03 14:30:00
457376154351363_684047365017573,Hot springs and stunning mineral terraces sit beside a holy centre of the ancient world. Do you recognise this amazing natural site?,2014-08-02 13:30:01
457376154351363_683478211741155,"Want a holiday tailored just for you? Give our Facebook app a spin to find an inspirational recommendation – you could even win £2,000 travel money to spend on your perfect break: http://on.fb.me/1rYpEn4 

See full prize draw T&Cs here: http://on.fb.me/1l9Rg2H",2014-08-01 10:00:01
